1,0.5203129418418324,1.3618863232164498,0.6122494025684908,0.5203129418418324,0.39821856538154726
2,0.4535771514751626,1.4112281318170479,0.5348739484081789,0.4535771514751626,0.38425256308820416
3,0.6135356772551607,0.9919695617204689,0.6193745102396977,0.6135356772551607,0.5678503663170417
4,0.6324818550287492,0.9494103487715664,0.642385157178553,0.6324818550287492,0.6005768811162266
5,0.6486002450749364,0.8615131167223654,0.6791127810788044,0.6486002450749364,0.627823218205059
6,0.6652841926666039,0.8626969953078821,0.6790402598566833,0.6652841926666039,0.6492887717949883
7,0.67914035253087,0.8113204572035606,0.6838818583721262,0.67914035253087,0.6582855501094274
8,0.6807427655763973,0.807702634977289,0.6747810383984291,0.6807427655763973,0.6679368625324817
9,0.7152417758506928,0.7408654689339988,0.7137036209160431,0.7152417758506928,0.7098332006423758
10,0.7154302950325195,0.7210220561239374,0.7340604991974822,0.7154302950325195,0.7113693332896829
